,MedHouseVal
15068,3.25
28327,1.423
10475,2.452
2650,2.849
31184,1.718
28280,0.795
12598,1.938
25122,1.125
29731,2.563
11085,1.426
6894,1.54
22973,1.125
10265,0.977
16267,2.126
7626,1.148
22582,1.201
34398,1.613
12353,1.739
3395,2.333
17352,1.297
25309,1.688
18903,1.524
32672,2.139
19873,1.736
11422,5.00001
24588,1.328
11348,2.688
2577,1.669
27314,0.58
29352,2.392
27060,0.825
17380,2.522
12644,3.321
28728,2.271
10577,2.256
8395,2.915
18943,0.469
212,2.269
11745,1.647
19394,1.629
21979,0.946
29875,0.659
24938,0.982
12501,1.625
34840,2.893
34827,0.782
13878,5.00001
31119,1.993
23974,0.695
3573,5.00001
22200,3.558
24705,2.222
20714,1.5
27333,3.125
28208,0.87
7900,2.226
3896,2.598
16464,2.81
6983,2.209
5765,3.694
14617,0.52
22273,1.352
27439,2.241
6538,1.724
26179,1.264
13522,0.741
22280,5.00001
25617,1.107
23225,0.905
21836,1.561
31964,1.779
25078,2.315
26469,3.385
19596,1.465
32612,2.356
36505,3.717
20179,1.373
21814,3.528
26998,1.063
19524,1.215
23656,1.353
12317,1.763
28228,1.707
17130,2.364
17566,2.865
6170,2.56
10347,2.179
32360,1.534
19642,3.9
28229,2.751
8265,3.76
2862,2.177
25853,1.626
18176,1.844
26481,3.398
7215,2.335
19118,1.715
36015,3.692
273,1.35
31195,0.972
26936,4.75
22892,1.458
13736,1.025
25333,2.678
5147,2.746
23126,0.895
36115,1.308
31720,0.96
30977,1.423
7399,2.329
23777,1.933
7520,1.678
30349,3.35
5186,5.00001
23341,3.356
27184,1.596
17755,0.531
6011,5.00001
12611,2.188
37074,0.806
32584,0.709
11093,3.482
12745,2.743
23955,1.798
6757,5.00001
33473,4.258
27602,1.619
6549,0.526
25224,5.00001
12825,2.281
13580,2.527
28133,2.452
36716,0.525
3500,0.646
12564,1.609
2228,2.956
14104,2.224
20270,1.546
817,1.369
19890,0.765
1107,1.17
25267,1.5
21046,2.875
18165,2.205
16984,5.00001
37124,1.784
4391,1.14
11288,2.571
11091,1.032
35476,1.2
21995,1.461
32329,0.431
5872,2.75
8326,0.633
17623,4.667
33069,2.583
9376,1.928
8759,1.408
29692,1.299
1375,0.844
7941,2.373
20547,2.387
33423,1.55
7106,1.625
4348,1.136
26143,2.914
21552,3.645
31405,2.821
509,2.258
36317,1.841
15250,0.558
29664,1.557
15298,1.661
20771,1.32
5334,0.912
2382,5.00001
2534,0.861
27613,0.604
1129,2.504
29403,0.69
16872,0.728
16359,1.695
1410,3.412
36894,1.286
18267,2.178
30373,1.222
19788,1.405
703,0.873
8310,1.607
29987,0.661
36488,0.388
7739,5.00001
34707,1.273
27644,1.534
9381,4.964
30438,2.295
1764,1.586
18213,1.455
34040,3.52
22516,2.355
1560,1.747
28499,2.034
23880,2.143
8189,2.605
24732,2.075
18837,2.286
20777,2.854
34344,2.265
11177,3.356
15446,1.657
18479,4.025
18843,2.905
26651,1.513
7348,4.903
33593,0.506
24058,2.827
32699,0.948
21654,0.679
15103,1.643
27808,5.00001
6576,1.708
35714,1.758
16863,1.577
26649,2.882
3999,1.0
1295,3.457
14645,1.938
6044,2.188
9995,1.943
14847,0.833
32939,0.904
12115,0.869
32173,2.25
23712,1.375
30511,2.438
4816,1.095
20489,1.115
36204,2.811
36380,2.688
34431,1.398
36600,4.143
22730,1.184
21482,0.972
5659,1.335
20631,3.561
18717,0.901
20972,1.634
5856,0.883
1065,3.19
35503,5.0
13966,1.148
24777,3.976
1349,1.939
24609,3.237
2179,3.545
10669,4.045
2336,0.64
2449,3.382
2247,1.515
3700,4.158
23864,4.25
11887,3.463
18930,2.794
17030,2.365
25559,2.167
14951,4.5
26670,5.00001
23889,2.374
1695,1.41
33627,0.947
2553,2.875
35985,1.909
29551,0.553
25045,4.741
18599,3.202
2066,1.353
14763,2.292
17388,2.422
6340,5.00001
7627,3.025
22732,1.583
5299,3.572
21706,2.889
7216,0.697
880,1.362
23822,0.652
16595,2.241
6717,4.123
35035,0.456
978,2.849
6998,2.361
9121,1.833
9736,4.92
29955,2.358
21919,1.771
16452,0.498
240,1.794
1400,1.04
22523,1.923
13206,1.038
819,4.391
27833,1.094
5363,3.521
24160,0.67
8399,1.023
23454,2.493
478,3.294
8854,1.584
9302,0.95
22252,2.956
16403,1.125
21398,1.07
14882,0.55
2984,2.067
1585,1.415
23695,4.0
27487,3.919
34862,3.561
33608,1.554
22928,1.625
17788,2.696
15372,1.165
31176,1.753
21229,2.135
29441,3.434
25352,1.794
34359,3.477
2739,0.858
36634,0.894
8434,2.67
9418,1.695
20203,1.476
35887,1.256
19133,2.881
14845,2.063
15440,1.467
28671,0.641
36495,1.253
9906,1.739
34531,0.847
15448,5.00001
34300,0.613
8023,1.313
23694,2.905
19960,0.591
26859,2.545
29866,1.661
29004,3.418
8111,0.639
28784,0.978
21656,1.565
1554,2.645
36724,0.946
2086,1.793
35432,1.441
18056,2.619
13768,2.215
24734,2.425
24586,0.984
24247,4.222
5427,0.847
35082,0.805
12561,2.2
34540,2.625
2126,5.00001
31712,0.84
36879,0.906
33981,2.472
37034,1.219
1651,0.911
35658,0.817
8679,3.622
6486,1.141
28510,2.921
19026,1.537
34272,2.714
34570,2.387
22839,0.5
5920,1.214
5120,1.518
20868,1.644
21130,2.466
18522,0.75
29466,1.179
534,5.00001
82,1.173
2633,2.303
11077,2.654
832,2.522
6203,3.459
5964,1.694
27021,2.434
24206,1.879
10132,0.728
4088,1.679
20607,1.607
27174,0.758
35030,2.281
7698,3.074
17905,3.619
7576,1.355
6521,4.872
15537,2.375
23811,1.428
18911,0.875
2367,1.58
35806,1.516
31249,2.008
26140,2.431
34361,1.914
6725,2.182
23401,1.532
26337,5.00001
6270,1.209
13766,2.212
3474,4.344
18459,1.772
4773,0.991
32355,0.636
32954,2.083
9233,1.655
22787,0.8
3231,3.5
1819,2.657
22903,3.864
21522,1.632
2738,1.159
6509,1.872
16289,2.349
11415,3.726
27951,1.625
22070,1.319
24955,0.821
28758,1.772
22010,5.00001
36941,1.331
15510,2.304
7603,3.276
36967,1.16
10793,1.057
29967,0.613
6006,1.134
24659,2.653
18063,0.837
36837,1.239
31922,1.856
30411,2.277
10707,2.795
34173,5.00001
29287,1.102
34000,0.639
10269,2.887
35778,5.00001
21494,2.375
725,0.99
8445,3.939
28727,1.428
11552,0.906
19754,1.917
30945,3.875
14193,1.706
22636,3.13
1646,2.623
4558,0.741
16,1.507
24093,0.9
35601,0.818
10873,1.161
2559,0.883
8034,0.596
22799,2.676
6316,5.00001
27997,2.183
8963,0.656
4784,1.357
28949,2.539
16955,1.75
1352,1.718
17706,1.411
29927,3.588
15015,1.056
30974,0.637
14840,2.684
21125,2.486
35369,2.445
18408,0.991
24535,1.399
5253,1.606
10974,1.16
27703,2.239
9846,1.536
19225,1.524
36718,1.629
3916,1.445
28649,1.716
9876,1.75
20533,1.855
1669,1.375
1903,2.069
15007,0.475
23646,0.67
8044,1.932
30633,2.598
20889,2.708
28790,2.519
908,1.277
15615,1.74
18882,1.33
20503,1.188
71,2.159
25273,0.725
26227,4.159
31430,0.567
9630,1.98
20516,1.538
16325,3.5
21583,4.2
27593,2.083
3507,2.962
16140,2.5
17010,0.675
669,1.515
10935,1.381
25806,1.054
35344,0.864
9315,0.591
23978,1.564
28611,1.982
5564,2.593
22051,0.613
22887,2.313
33543,1.708
24360,4.932
9319,2.089
22486,1.796
32155,1.99
3865,0.766
8484,3.937
5032,0.789
28250,1.521
13779,0.283
20904,1.563
7073,2.625
3382,3.8
30380,1.705
2457,0.705
13696,1.095
7154,2.555
9136,1.125
16199,1.393
17044,3.457
7674,1.433
14218,1.384
6424,2.436
446,2.187
21531,2.707
15869,1.572
1154,2.437
17835,2.306
20794,0.909
319,2.094
15294,1.5
36969,2.728
20345,0.603
28961,0.933
15941,2.336
21185,2.453
15479,0.708
8946,2.579
12650,1.292
24419,1.665
35325,2.345
31533,2.287
35393,1.593
25237,2.245
5030,1.842
15902,1.862
19928,2.166
9270,1.908
21523,1.839
27735,0.475
25052,3.401
20202,0.675
234,1.514
6615,1.648
30199,1.954
9439,3.404
14392,1.338
17896,1.635
1248,2.188
3219,1.347
11827,1.152
10948,2.131
19845,4.367
34733,3.701
21379,1.88
35,2.598
24834,3.003
25347,5.00001
13744,1.478
20688,2.073
20465,1.375
33890,1.117
30460,1.24
29862,2.182
28681,0.936
9497,2.457
10194,3.052
1526,1.9
5805,2.207
28468,2.471
34358,1.926
31099,2.267
20639,1.875
30391,1.416
2346,2.929
34437,1.316
12459,1.75
30427,3.374
30823,2.849
26797,2.705
30145,0.737
20970,2.211
22299,5.00001
13792,2.0
12329,3.228
21346,1.449
21300,0.586
36168,0.576
17917,1.708
15303,1.375
1633,2.346
14124,2.583
34547,1.046
6587,1.739
21536,2.399
12411,2.051
29594,0.784
19607,1.549
6732,1.323
12746,2.221
6891,2.625
7214,2.837
29013,1.375
28787,0.81
28200,5.00001
18603,1.654
34148,1.373
26877,1.604
13365,0.807
12668,2.854
5149,1.299
5049,1.975
663,3.183
23715,2.635
27623,0.966
7296,2.583
23726,1.625
27363,2.522
15128,1.991
16921,0.996
22681,1.37
8098,1.883
27229,2.091
26180,1.875
26810,1.51
20267,0.673
21335,0.82
18535,4.85
19418,4.0
34717,4.104
6062,0.592
30246,0.817
36240,2.549
33306,0.656
23421,2.552
11125,1.571
29113,2.693
22358,1.739
29020,2.713
20296,1.744
25749,1.858
34609,1.495
26804,5.00001
19374,2.033
10156,0.701
29968,1.954
9469,5.00001
10727,3.5
29841,2.161
29333,0.776
32959,1.175
29975,0.713
1518,1.156
27448,3.463
16052,1.134
17760,5.00001
2225,0.797
8376,1.628
13357,1.184
8803,2.358
15419,2.878
24932,4.059
27149,1.651
35077,1.874
28153,2.363
22676,1.871
8934,3.067
29095,2.313
35920,0.621
32015,0.748
6394,0.875
12635,0.925
3190,1.818
18991,1.515
35662,0.944
23040,0.973
32052,3.542
25227,1.53
2555,1.75
14730,1.125
34597,2.254
18590,2.383
13518,2.44
16236,2.375
26195,2.17
15828,1.9
15192,1.25
2968,2.382
28859,1.321
25822,1.985
35645,2.145
29953,1.462
28337,0.62
24528,3.5
21966,5.00001
36528,5.00001
10379,5.00001
34929,3.369
3606,1.359
9088,0.547
29066,1.713
28946,1.213
32087,1.508
19429,0.665
1678,2.915
22231,2.92
28827,1.234
17787,1.322
22922,1.518
33667,1.563
2591,1.063
12194,0.816
5741,0.866
32666,2.235
10383,3.617
5766,2.048
13225,1.018
24493,0.588
13795,0.467
1274,1.324
22364,1.696
8674,1.661
19782,0.833
10517,2.552
14564,1.803
32949,1.125
25463,0.864
11857,0.658
11356,1.465
21806,3.656
19691,2.647
32069,1.171
32909,1.795
46,1.538
18770,3.572
30006,4.554
14076,2.99
2964,0.969
8398,2.421
21792,0.521
23867,0.985
21741,2.25
15012,2.847
35443,1.132
7435,3.479
5400,2.889
602,0.855
617,2.263
19402,1.418
23235,0.808
23008,1.469
16581,1.352
822,0.553
8785,5.00001
22214,1.986
9431,2.38
27040,0.82
7076,1.517
27379,0.656
2556,1.375
2241,1.727
36152,2.812
7836,1.101
11814,0.969
25632,2.556
28186,1.706
13905,1.125
25570,1.906
4514,1.938
6933,5.00001
8159,1.595
21033,1.667
11488,2.325
24128,1.88
437,2.286
6373,1.388
4837,1.311
19329,2.744
14593,0.932
22888,0.979
954,3.505
3827,1.292
13343,2.271
8075,1.601
31418,1.75
19082,0.681
8783,1.315
2528,2.212
15046,0.709
16977,0.895
17251,3.596
23765,3.571
14927,2.142
18631,3.02
7902,0.792
30283,0.987
6937,4.96
33476,1.379
7070,1.688
29300,2.143
31869,3.309
1176,1.728
19651,1.857
26642,1.504
5332,3.409
14315,3.138
26518,2.95
24902,2.313
18424,1.5
37061,5.00001
31267,1.827
9599,0.48
22795,1.271
33061,1.423
24012,3.02
10557,5.00001
9069,1.111
4334,1.628
35761,0.972
26553,1.625
27761,1.161
9941,3.757
34848,2.618
8510,1.938
16715,1.434
4608,3.741
15939,2.544
36166,1.418
31893,2.379
18571,2.402
24008,0.938
31219,2.765
15070,2.494
27963,5.00001
17891,1.655
27696,0.727
27656,1.214
22274,3.652
1640,1.688
12005,0.981
5907,4.676
21783,2.345
13592,1.421
18779,4.213
23902,0.576
20911,2.631
13659,2.487
13358,2.194
6959,0.949
15194,2.351
6550,2.0
10896,2.984
10442,3.691
3447,2.275
32692,1.188
19079,1.299
1829,2.136
14612,1.357
16392,0.63
35371,3.854
17587,2.355
24561,3.883
7463,1.175
23846,0.697
25338,2.598
29786,0.886
11872,0.538
6496,1.625
7580,1.543
3422,0.947
27116,1.185
1628,3.041
13612,1.929
36360,1.375
15708,2.237
27776,0.683
24183,2.836
18787,1.025
25063,2.464
35281,2.921
33006,1.026
5834,0.869
14405,1.648
24810,2.849
195,1.742
2083,0.711
20693,0.481
2881,1.034
27410,2.184
28439,1.106
23106,0.567
17693,2.236
15126,1.625
21751,3.044
2153,0.683
15685,1.694
200,2.386
5159,1.817
14085,1.593
25419,1.325
1059,2.815
6187,3.316
29044,2.197
2011,1.269
29194,1.757
28900,1.875
18051,0.918
1961,0.587
25167,3.97
25872,0.926
8306,2.773
14098,2.598
34057,2.676
782,5.00001
24328,1.443
981,0.715
14736,2.486
743,2.688
5066,1.025
7787,0.654
32168,1.39
36854,0.763
6748,2.852
8219,1.476
14512,1.265
30894,5.00001
22906,1.946
30734,3.344
12963,0.932
16585,5.00001
10722,2.3
11176,1.288
19645,1.386
1361,2.412
26795,1.614
32267,1.594
27670,1.639
32216,0.747
10152,2.233
13021,5.00001
23419,0.985
35725,1.291
30226,2.042
31136,1.471
18544,1.254
7180,5.00001
36386,0.62
12093,3.081
15544,2.103
23263,1.914
12065,1.661
12724,1.375
34687,1.763
22566,1.2
25879,1.014
28494,3.357
22942,1.813
1856,1.261
29744,5.00001
4567,1.0
3708,1.5
20071,1.896
8070,1.813
32106,0.818
22773,0.889
11724,3.14
28462,1.545
28925,1.791
32711,1.0
31347,1.925
32315,2.125
18505,1.048
8407,1.452
4839,1.107
36849,0.875
22288,3.322
30490,0.639
6805,1.924
24078,3.964
28614,1.625
35667,1.095
35916,0.732
33268,3.0
18444,5.00001
13976,0.75
18810,3.627
14899,1.808
35321,5.00001
19070,1.465
15156,0.978
24052,1.375
31959,2.304
15420,1.24
12808,2.396
21387,1.411
11592,2.722
18820,3.561
10431,2.512
33922,1.317
8450,5.00001
29381,1.239
21345,1.669
24170,2.538
8236,2.421
8734,1.778
23108,1.98
11017,3.166
25031,2.87
16352,1.686
19216,2.506
5605,1.628
11670,5.00001
726,1.313
9067,2.386
13321,2.25
22391,1.224
4507,2.322
17898,1.539
17988,1.846
16592,1.409
8297,2.196
36082,2.211
13940,1.783
22134,2.332
29488,2.074
10034,5.00001
10350,1.32
7557,0.82
22185,3.659
21597,1.253
33684,2.405
12260,1.583
30688,3.49
15112,2.75
34720,0.554
25898,3.821
6899,1.531
22289,0.72
24174,1.265
12020,0.648
5684,0.425
7809,1.369
28072,1.598
1573,0.731
26382,2.205
15293,2.554
33647,0.612
2700,0.78
34586,1.706
33202,2.147
9378,3.846
25030,2.051
22747,1.336
24221,2.152
6942,1.714
2315,2.72
4658,1.112
18978,1.133
33388,1.144
4587,1.8
4343,1.078
6256,1.875
32310,1.675
5504,2.097
13175,3.118
22923,1.166
9340,3.661
36774,1.935
21626,1.64
32175,1.208
6246,1.263
24799,5.00001
22710,1.361
9118,1.375
35495,1.373
13275,3.483
14172,3.333
9219,2.658
34523,0.745
18871,0.811
36595,1.009
26536,2.653
29628,2.712
18981,2.367
26995,2.991
25330,1.005
32137,1.019
21164,1.174
18309,2.357
24343,1.278
12295,3.1
2817,0.977
23023,0.949
3537,0.778
27175,2.537
3753,2.253
27893,1.344
34449,0.659
14365,1.659
6088,1.875
7612,3.189
16783,3.483
28550,2.479
5011,2.288
20374,1.142
28434,0.912
15048,3.25
10451,1.625
3301,0.814
28920,1.042
36709,5.00001
28525,2.528
28482,1.67
2979,3.167
22563,2.616
26142,0.82
35981,5.00001
30766,1.768
6471,1.961
27668,2.5
33501,0.915
29791,1.438
26504,1.834
23309,2.536
20524,1.5
7110,2.156
11200,0.75
24532,0.83
21752,2.049
12694,3.833
22549,2.398
3503,1.118
22045,1.758
24722,2.948
34379,0.493
26538,1.675
4968,0.727
36452,1.582
21651,0.652
16219,2.175
3407,2.529
34970,0.634
1136,0.583
36923,1.938
17968,4.9
17700,1.0
25481,5.00001
2959,0.678
16498,0.694
18901,1.582
15738,2.646
11438,1.0
21198,0.983
17436,1.52
13537,1.042
2059,0.741
33529,2.042
21313,1.085
27137,2.694
15295,2.183
35304,1.515
20734,3.373
31360,1.929
15880,1.219
9764,5.00001
14641,5.00001
23436,0.975
5195,4.301
32132,2.226
6565,1.434
34928,1.317
28207,2.021
25322,3.905
3309,1.392
16043,2.65
27870,1.918
5410,2.889
36243,1.883
24381,0.813
34313,1.533
1767,1.923
12180,2.438
15684,0.953
16366,4.065
5575,1.595
36748,1.485
20172,2.037
12255,2.243
13589,3.247
32976,2.705
35959,1.052
22526,2.316
30631,0.811
866,0.798
36352,2.051
7882,5.00001
26831,1.555
755,2.575
20033,2.216
28324,4.373
19063,2.461
21280,1.805
9358,1.799
26916,1.085
27837,1.104
12749,1.266
34061,2.233
19618,2.52
33750,1.575
10254,1.557
2574,1.995
27351,1.843
22776,2.188
14825,1.177
20192,1.254
30972,1.732
35917,0.479
23175,2.32
29794,2.143
17266,1.425
24645,1.839
31369,0.969
36440,1.818
3070,1.347
14760,1.313
29863,3.951
9633,4.383
15552,1.353
18438,2.044
22995,1.37
17458,2.688
21248,1.718
296,2.346
33727,1.813
19290,1.911
11601,2.289
7377,2.196
33332,1.446
2935,2.237
31358,1.125
12699,1.504
8798,1.795
27675,2.304
34126,2.73
20625,2.38
1827,2.256
19232,2.298
20928,3.357
5117,4.42
5903,1.095
23122,2.532
30691,1.433
2750,0.73
19612,1.245
19301,1.469
14793,1.546
28716,5.00001
29463,3.615
236,0.997
23817,1.835
235,1.55
26949,0.546
2373,1.885
35155,3.334
1978,1.5
27046,1.739
384,1.287
29496,2.539
8115,0.682
32516,0.526
10931,2.351
16377,1.715
25925,1.912
21733,0.612
28342,1.907
16609,4.389
17179,1.466
8784,1.938
32112,3.16
17223,1.375
24525,2.583
2800,1.533
16862,1.152
28353,0.904
8766,1.698
23459,4.375
28507,1.0
30176,4.5
31366,2.478
5929,2.893
9359,1.483
8426,1.697
833,2.304
34509,1.036
4640,3.302
18077,0.704
20858,1.333
23025,1.136
22679,1.431
30473,1.102
22757,0.926
10901,0.73
4252,0.62
20826,3.103
18927,3.194
27986,1.161
23999,1.964
28191,4.537
29107,2.638
16614,1.925
28522,1.725
21152,0.14999
431,0.912
7347,1.857
36494,0.634
28598,2.229
29690,2.903
29868,1.607
20658,2.193
6945,3.433
22575,1.08
12978,5.00001
22339,2.013
22871,2.652
4050,1.53
2427,0.888
30487,2.392
24407,3.353
5881,0.902
13942,3.25
14095,1.653
30622,0.628
15955,1.056
35136,1.759
16029,0.991
14318,1.661
15065,1.815
9850,2.574
24766,2.826
30042,1.125
15019,5.00001
28894,1.406
35351,1.286
14817,2.34
17086,0.529
27800,1.25
912,1.0
11471,1.625
4704,0.709
20499,2.374
22384,2.681
17910,0.325
23687,0.579
20914,1.667
28634,1.753
14530,1.938
35567,1.067
48,3.547
15638,1.019
34396,1.875
10335,4.096
34198,0.844
7337,2.098
9642,3.109
36132,0.675
27295,3.439
35060,1.837
30668,2.313
6277,1.609
14923,1.565
2708,5.00001
847,3.123
21461,1.695
7204,3.632
29539,2.16
5080,1.713
8266,2.5
24199,4.047
10628,0.73
22411,1.215
289,3.964
29201,0.453
3430,3.404
13070,0.989
8778,2.876
23718,2.019
25671,0.491
7353,2.25
15292,1.932
10363,5.00001
21504,0.896
15509,0.927
19087,1.296
18440,1.633
28501,0.854
34637,2.286
7488,0.668
12457,4.096
25642,2.06
22337,2.875
2654,2.836
25688,2.921
20099,0.521
8390,2.0
591,1.542
22456,2.504
14912,1.343
2860,1.056
16008,5.00001
12106,3.558
9814,3.004
22988,1.346
34722,3.687
25931,1.969
4500,3.04
21433,3.273
4141,3.483
27786,0.608
21424,1.423
23174,1.75
19123,3.343
20073,2.205
22812,0.579
18216,2.865
15594,1.595
32089,0.884
26726,1.677
5412,2.503
36983,0.858
22148,1.659
24900,1.975
12377,1.201
30773,4.925
21981,1.965
15558,1.654
23104,1.456
26455,1.165
23858,0.409
3105,5.00001
32480,0.612
31143,0.691
4618,1.896
13570,2.196
28926,2.839
31309,1.375
14913,0.922
19129,2.175
32786,1.306
1467,2.677
14096,1.475
6295,2.134
16048,0.673
18268,0.964
17190,0.757
3378,2.789
23457,5.00001
28661,0.9
35068,2.181
18719,5.00001
6773,4.933
31142,1.132
36244,0.723
28767,1.261
20328,0.925
37031,1.525
6109,4.148
6925,1.079
9220,2.161
22542,2.431
4196,3.111
25181,1.163
33818,3.328
14643,1.188
25977,4.871
16649,2.132
23298,1.475
1178,1.189
1788,1.78
21727,0.835
8652,2.228
17246,0.656
27981,1.5
28883,2.464
31189,1.589
32176,5.00001
19589,2.459
23408,1.283
22249,4.338
14430,1.387
30955,3.326
11298,0.73
28911,1.35
28092,1.66
28840,5.00001
3415,2.558
22448,0.847
11521,1.114
19029,0.711
6325,1.917
29266,3.156
19733,4.521
34159,3.629
21956,1.207
25077,0.891
6795,1.333
31855,0.967
22869,2.068
5481,1.5
9896,1.541
23713,1.797
22835,0.608
7439,1.821
2690,0.629
9848,2.213
12327,2.438
24293,2.316
527,2.75
27517,3.8
15249,0.95
26166,2.61
11162,0.985
24726,0.5
330,1.103
11720,2.303
16212,4.075
21871,2.486
114,0.647
3176,0.555
11440,0.603
32339,3.56
36998,3.277
21242,1.597
21165,1.294
12671,0.714
12929,1.041
19246,1.438
4563,1.455
26964,2.598
35108,1.577
15467,0.875
22397,0.698
26960,3.506
6776,2.972
13760,5.00001
29375,0.769
25475,4.043
20323,2.089
22726,2.997
17498,1.784
16294,1.813
32098,3.121
29148,4.265
26004,0.508
24792,1.988
19533,2.425
13683,2.309
18881,2.167
10419,1.992
13723,2.724
31148,2.715
13661,1.571
35211,0.561
24452,1.171
24830,1.44
35051,2.387
34228,2.056
36503,2.247
15344,1.798
17227,1.308
36345,0.821
20599,4.374
31628,1.06
23373,1.705
9369,2.896
34791,1.56
11844,2.25
26192,3.356
29577,1.735
3513,1.125
32801,4.169
3515,2.451
13344,2.393
25185,1.076
12535,0.755
18205,2.559
17230,1.714
935,3.369
4954,2.176
12685,2.678
17375,3.58
11541,1.006
25616,5.00001
31687,1.926
28347,1.739
31027,3.741
12961,1.123
15456,1.089
4589,0.916
20317,1.872
22794,4.277
24975,1.981
2853,1.954
15169,1.567
22455,1.521
10042,5.00001
7518,0.542
25159,1.674
32195,1.596
6103,1.651
28644,0.505
32576,0.916
27818,2.293
24735,1.839
14905,1.459
11198,1.25
8948,0.556
387,0.715
15915,4.5
26974,0.746
8104,1.621
20064,1.353
14642,2.396
1947,0.979
7651,0.701
29361,1.875
18001,0.687
5123,1.379
28469,2.638
9634,2.114
28081,1.125
4713,4.25
19805,2.536
22884,2.688
23228,5.00001
22154,3.619
33806,1.614
6673,0.914
28557,2.929
24308,1.659
14795,3.177
6973,0.641
16529,2.171
3923,0.678
21908,0.906
30390,2.246
1718,0.71
26003,0.701
27335,2.26
8515,1.516
17894,1.563
23073,1.345
13941,1.102
1538,1.411
12484,1.417
25495,2.361
24854,1.433
15520,0.851
1502,1.757
9050,2.513
7864,3.519
856,1.443
13917,2.306
9185,0.325
25198,1.425
26869,1.235
19398,1.077
18678,1.015
31349,3.727
8869,5.00001
20587,1.372
1636,1.915
29684,1.341
6590,1.188
31942,3.93
15387,3.194
6186,2.276
4525,1.59
18918,0.84
6079,1.434
2786,0.815
30928,4.75
23683,1.521
11667,1.455
24667,2.241
11057,1.622
1298,2.94
34495,3.796
27101,1.6
21743,2.966
36821,1.974
27231,2.618
7566,2.773
4440,0.828
3314,2.83
6405,1.112
32500,2.08
6577,1.018
30385,2.375
25281,1.923
23015,3.75
7932,0.548
15829,1.485
17271,1.092
31076,2.25
23021,1.19
2659,1.906
35583,1.866
10138,1.198
29213,1.752
135,1.256
32865,1.492
23353,1.738
23915,2.25
33726,1.356
15986,1.691
24347,1.067
12678,0.728
29277,5.00001
18766,4.504
36460,3.092
11041,2.132
16633,0.948
24389,2.051
14603,2.309
15808,0.825
21732,4.563
25531,2.317
33743,1.904
10295,2.188
15547,2.558
32232,1.058
32866,1.869
18104,1.147
31449,5.00001
28270,1.625
36040,5.00001
35759,0.533
7650,1.242
8154,0.905
34957,1.089
27985,5.00001
29612,1.683
13724,3.089
22666,2.572
604,1.503
36268,2.684
35994,5.00001
12557,0.929
21560,2.258
32200,2.259
23907,4.872
24242,1.9
25946,1.86
8875,0.73
21440,1.073
28373,4.425
3590,0.436
26990,2.25
29707,3.511
454,1.058
34905,4.384
20859,3.459
23526,2.173
25105,3.414
17969,5.00001
36717,3.24
9265,3.087
11815,1.955
2288,1.948
22826,0.863
13663,2.188
28477,1.382
3141,0.703
28623,1.268
2037,2.023
14892,1.478
27445,1.646
6513,2.256
25015,2.252
97,0.629
22772,4.09
31253,2.38
7940,4.743
10175,2.424
8668,3.845
33558,2.883
31289,2.926
1833,3.289
29826,2.408
34557,2.286
19498,0.875
31685,1.754
1259,1.594
30741,1.543
23338,0.618
11528,3.796
4204,1.775
15102,1.139
35615,1.421
16658,2.064
6531,0.544
2545,1.328
26771,4.126
11538,1.458
3469,1.705
32443,1.117
15253,5.00001
36208,5.00001
5046,1.013
27780,1.6
25086,1.113
31291,4.0
33843,1.903
20006,1.598
36515,1.572
25661,1.546
36963,0.852
25719,1.316
27141,1.328
37097,0.633
34188,4.585
20756,2.47
3021,1.952
3744,4.055
12941,2.008
5028,0.996
36258,0.895
27338,3.178
23051,0.886
23535,0.773
36822,1.618
8989,1.283
12292,2.555
28256,0.873
25417,1.914
32811,0.952
